id,number,begin,end,created,modified,severity,service_name,status_impact,external_desc,affected_products,affected_regions,source,name,status,impact,created_at,updated_at,resolved_at,started_at,affected_components,shortlink,duration_minutes,severity_load,incident_time,time_since_last,failure_rate_proxy,duration_load
vzqpjr0bjccx,,,,,,,,,,,,statuspage,Users unable to create new Paypal payment methods,resolved,minor,2025-04-08T13:26:36.249-07:00,2025-04-08T14:32:01.789-07:00,2025-04-08T14:32:01.765-07:00,2025-04-08T13:26:36.242-07:00,Payments,,65.42538333333333,0.4,2025-04-08 13:26:36.242000-07:00,312.3875922222222,0.003201151469833773,0.42092473508337963
qx8phd57ymk7,,,,,,,,,,,,statuspage,Issue downloading single files on safari 18.4,resolved,none,2025-04-09T19:58:36.656Z,2025-04-10T07:53:57.783Z,2025-04-10T07:53:06.240Z,2025-04-09T19:58:36.649Z,Website,,714.4931833333334,0.2,2025-04-09 19:58:36.649000+00:00,23.53344638888889,0.04249271370946081,0.6593599298117514
flzv6f6p7l4k,,,,,,,,,,,,statuspage,Elevated API Latency,resolved,none,2025-04-10T13:04:42.518-07:00,2025-04-10T14:01:11.164-07:00,2025-04-10T14:01:11.149-07:00,2025-04-10T13:04:42.512-07:00,,,56.47728333333334,0.2,2025-04-10 13:04:42.512000-07:00,24.10162861111111,0.04149097208887325,0.4064103822726227
mv9k3px764kd,,,,,,,,,,,,statuspage,[Linux Only] Voice sound not working on 0.0.90,resolved,none,2025-04-14T14:36:37.000-07:00,2025-04-16T12:55:56.523-07:00,2025-04-14T14:49:40.000-07:00,2025-04-14T14:36:37.000-07:00,,,13.05,0.2,2025-04-14 14:36:37-07:00,97.53180222222223,0.010253065945829042,0.26509154433687504
6df1kpz36y8g,,,,,,,,,,,,statuspage,Monitors - Delayed Evaluation,resolved,minor,2025-04-16T09:37:46.093-04:00,2025-04-16T09:52:55.968-04:00,2025-04-16T09:52:55.646-04:00,2025-04-16T09:37:46.088-04:00,Monitors,,15.1593,0.4,2025-04-16 09:37:46.088000-04:00,40.019191111111105,0.024988011307463823,0.2791227731837611
ty6ky68123z9,,,,,,,,,,,,statuspage,UI Irregularities and Alert Degradation in US Region,resolved,minor,2025-04-16T13:46:55.516Z,2025-04-16T16:51:02.689Z,2025-04-16T16:51:02.670Z,2025-04-16T14:58:56.000Z,"APM : US, Alerts : US, APM : US, Infrastructure : US, Dashboards : US, Infrastructure : US, Infrastructure Integrations : US",,112.11116666666666,0.4,2025-04-16 14:58:56+00:00,1.3527533333333335,0.7392330703306342,0.47432096314513755
5pyrxmg9cwtv,,,,,,,,,,,,statuspage,Dropbox was not working as expected for some users,resolved,none,2025-04-17T17:21:54.425Z,2025-04-17T17:21:54.473Z,2025-04-17T17:21:54.463Z,2025-04-17T17:21:54.421Z,,,0.0007,0.2,2025-04-17 17:21:54.421000+00:00,26.382894722222222,0.037903346487514256,0.0695322407169597
n92kmngm32tp,,,,,,,,,,,,statuspage,A subset of large servers are unavailable,resolved,none,2025-04-25T11:46:30.705-07:00,2025-04-25T12:34:48.132-07:00,2025-04-25T12:34:48.115-07:00,2025-04-25T11:46:30.697-07:00,,,48.2903,0.2,2025-04-25 11:46:30.697000-07:00,193.41007666666664,0.005170361427049398,0.39099591106930276
cg9kgtcdlfn1,,,,,,,,,,,,statuspage,Missing message notification sounds on desktop,resolved,minor,2025-04-25T13:39:42.116-07:00,2025-04-25T15:52:34.064-07:00,2025-04-25T15:52:34.046-07:00,2025-04-25T13:39:42.110-07:00,Desktop,,132.8656,0.4,2025-04-25 13:39:42.110000-07:00,1.886503611111111,0.5300811480615301,0.49122035076475273
60fdf7tb9nxc,,,,,,,,,,,,statuspage,Voice endpoint allocation degraded,resolved,major,2025-04-29T10:01:25.870-07:00,2025-04-29T10:47:06.507-07:00,2025-04-29T10:47:06.485-07:00,2025-04-29T10:01:25.842-07:00,,,45.67738333333333,0.7,2025-04-29 10:01:25.842000-07:00,92.36214777777778,0.010826946146878135,0.38553206245336513
m4vmngw5nrm5,,,,,,,,,,,,statuspage,Dropbox may be unavailable for some users,resolved,minor,2025-05-01T21:57:54.028Z,2025-05-02T02:07:57.734Z,2025-05-02T02:07:57.328Z,2025-05-01T21:57:54.022Z,"Website, Desktop Application, Replay, DocSend",,250.0551,0.4,2025-05-01 21:57:54.022000+00:00,52.94116111111111,0.01888889436900022,0.5543013039436845
r0rpr0wd9ydc,,,,,,,,,,,,statuspage,Delayed AWS Metrics and Events,resolved,major,2025-05-01T20:56:58.149-04:00,2025-05-01T22:13:02.724-04:00,2025-05-01T22:13:02.351-04:00,2025-05-01T20:56:58.142-04:00,Metrics and Infra Monitoring,,76.07015,0.7,2025-05-01 20:56:58.142000-04:00,2.984477777777778,0.3350669947841238,0.4358350584621509
819myyd174x1,,,,,,,,,,,,statuspage,Dash Chat might not be working for some users,resolved,minor,2025-05-05T18:26:57.589Z,2025-05-05T21:30:15.325Z,2025-05-05T21:30:15.305Z,2025-05-05T18:26:57.582Z,Dash,,183.2953833333333,0.4,2025-05-05 18:26:57.582000+00:00,89.49984444444445,0.01117320377713878,0.5232910300623966
qg0zdcd545j2,,,,,,,,,,,,statuspage,Dash Search might not be working for some users.,resolved,minor,2025-05-05T21:38:12.770Z,2025-05-06T03:40:08.027Z,2025-05-06T03:40:08.010Z,2025-05-05T21:38:12.765Z,Dash,,361.92075,0.4,2025-05-05 21:38:12.765000+00:00,3.1875508333333338,0.3137204870719708,0.5912681553696806
gd8fzy1p6t1k,,,,,,,,,,,,statuspage,Push notifications for muted conversations,resolved,none,2025-05-13T11:21:15.392-07:00,2025-05-15T06:34:26.191-07:00,2025-05-15T06:34:26.175-07:00,2025-05-13T11:21:15.387-07:00,Push Notifications,,2593.1798,0.2,2025-05-13 11:21:15.387000-07:00,188.71739499999998,0.00529892859108192,0.7885695057771491
mb4f0fpm1nym,,,,,,,,,,,,statuspage,Delayed Traces and Spans in APM,resolved,minor,2025-05-13T15:06:02.000-04:00,2025-05-13T18:28:28.959-04:00,2025-05-13T18:28:28.493-04:00,2025-05-13T15:06:02.000-04:00,"APM, Monitors",,202.44155,0.4,2025-05-13 15:06:02-04:00,0.7462813888888888,1.3399771385011539,0.5332059401231696
n4cvm0824c40,,,,,,,,,,,,statuspage,Discord attachments unavailable,resolved,minor,2025-05-13T14:45:21.065-07:00,2025-05-13T15:24:34.531-07:00,2025-05-13T15:24:34.512-07:00,2025-05-13T14:45:21.060-07:00,Media Proxy,,39.2242,0.4,2025-05-13 14:45:21.060000-07:00,2.6552944444444444,0.3766060679606572,0.37060627445941163
gqp5mqf1j54g,,,,,,,,,,,,statuspage,API availability issue impacting all Discord functionality,resolved,major,2025-05-13T17:44:11.028-07:00,2025-05-13T17:56:26.861-07:00,2025-05-13T17:56:26.848-07:00,2025-05-13T17:44:11.022-07:00,API,,12.263766666666667,0.7,2025-05-13 17:44:11.022000-07:00,2.9805449999999998,0.3355091099111069,0.25931483373995495
4l8htd2016pf,,,,,,,,,,,,statuspage,Dropbox may be unavailable for some users.,resolved,minor,2025-05-14T18:24:48.683Z,2025-05-14T19:24:00.854Z,2025-05-14T19:24:00.483Z,2025-05-14T18:24:48.676Z,"Website, Desktop Application, Mobile Application, API, Paper, Replay, Dash",,59.19678333333333,0.4,2025-05-14 18:24:48.676000+00:00,17.67712611111111,0.056570281487749376,0.41104780190356993
j47qrn8xzbgs,,,,,,,,,,,,statuspage,The Dash Confluence connector may be unavailable for some users.,resolved,minor,2025-05-15T16:35:16.782Z,2025-05-16T19:15:32.042Z,2025-05-16T19:15:31.726Z,2025-05-15T16:35:16.776Z,Dash,,1600.2491666666667,0.4,2025-05-15 16:35:16.776000+00:00,22.174472222222224,0.04509690196810396,0.7401694581116841
51zy2qv0kgz3,,,,,,,,,,,,statuspage,Unfurls and Notifications are Experiencing Problems,resolved,none,2025-05-16T12:56:07.497-07:00,2025-05-16T13:45:02.877-07:00,2025-05-16T13:45:02.859-07:00,2025-05-16T12:56:07.491-07:00,Push Notifications,,48.9228,0.2,2025-05-16 12:56:07.491000-07:00,27.34742083333333,0.03656651960323498,0.39227496292890973
7fmx45blzwkc,,,,,,,,,,,,statuspage,Monitors - Delayed Evaluation,resolved,minor,2025-05-22T13:46:29.000-04:00,2025-05-22T15:09:07.342-04:00,2025-05-22T15:09:06.851-04:00,2025-05-22T13:46:29.000-04:00,Monitors,,82.63085,0.4,2025-05-22 13:46:29-04:00,141.83930805555556,0.007050231798989885,0.4440303388502845
rfhwycp3mdfw,,,,,,,,,,,,statuspage,Intermittent Loading Issues on Dropbox Website,resolved,minor,2025-05-23T19:31:05.057Z,2025-05-23T20:24:55.001Z,2025-05-23T20:24:54.984Z,2025-05-23T19:31:05.051Z,Website,,53.83221666666667,0.4,2025-05-23 19:31:05.051000+00:00,25.743347500000002,0.03884498703985563,0.40168440960677787
rkkxbcnflhfh,,,,,,,,,,,,statuspage,"APM Dashboards lag in US region, no impact to alerts",resolved,minor,2025-05-24T06:09:04.488Z,2025-05-24T07:45:53.590Z,2025-05-24T07:45:53.572Z,2025-05-24T06:09:04.478Z,APM Agent : US,,96.81823333333334,0.4,2025-05-24 06:09:04.478000+00:00,10.633174166666668,0.09404529487863023,0.45974936614358136
fvvtbqph4hml,,,,,,,,,,,,statuspage,APM Data and Alert Irregularities in the US Region,resolved,minor,2025-05-25T01:34:23.699Z,2025-05-25T03:00:55.257Z,2025-05-25T03:00:55.238Z,2025-05-25T01:34:23.688Z,"APM : US, APM Agent : US",,86.52583333333334,0.4,2025-05-25 01:34:23.688000+00:00,19.42200277777778,0.05148799593130413,0.4485967760335648
zqk67slf19qs,,,,,,,,,,,,statuspage,Data and Alert Irregularities in the US Region,resolved,none,2025-05-25T20:52:35.731Z,2025-05-25T20:52:35.952Z,2025-05-25T20:52:35.939Z,2025-05-25T20:52:35.715Z,"APM : US, APM Agent : US, Browser : US, Browser Agent : US, Mobile : US, Mobile Agent : US",,0.0037333333333333,0.2,2025-05-25 20:52:35.715000+00:00,19.303340833333333,0.051804504133977844,0.0695322407169597
mql64yfc7nf6,,,,,,,,,,,,statuspage,Elevated error rates in queries across multiple products,resolved,major,2025-06-05T11:08:20.360-04:00,2025-06-05T11:46:22.823-04:00,2025-06-05T11:46:20.922-04:00,2025-06-05T11:08:20.353-04:00,"Audit Trail, Log Management, RUM, Synthetics",,38.009483333333336,0.7,2025-06-05 11:08:20.353000-04:00,258.26239944444444,0.0038720309350146528,0.36753024895095054
cl8kndpnv8hw,,,,,,,,,,,,statuspage,Delayed processing of APM Trace Metrics,resolved,major,2025-06-09T18:47:25.494-04:00,2025-06-09T20:06:27.026-04:00,2025-06-09T20:06:26.403-04:00,2025-06-09T18:47:25.486-04:00,"APM, Monitors, Web Application",,79.01528333333334,0.7,2025-06-09 18:47:25.486000-04:00,103.65142583333332,0.009647720636356258,0.43959698837782457
v6p9lb5hgylf,,,,,,,,,,,,statuspage,"Broad service impact (incl. attachments, embeds, activities, windows updater, subscriptions, shop etc.)",resolved,none,2025-06-12T11:02:01.357-07:00,2025-06-12T13:33:22.257-07:00,2025-06-12T13:32:45.645-07:00,2025-06-12T11:29:00.000-07:00,API,,123.76075,0.2,2025-06-12 11:29:00-07:00,67.69292055555556,0.014772593526664289,0.4841544050348163
9zlqx6gbhh8f,,,,,,,,,,,,statuspage,Widespread Internet Disruptions impacting New Relic Services,resolved,none,2025-06-12T19:31:20.285Z,2025-06-12T21:02:00.906Z,2025-06-12T20:58:52.000Z,2025-06-12T19:31:20.279Z,,,87.52868333333332,0.2,2025-06-12 19:31:20.279000+00:00,1.038966388888889,0.9624950438189236,0.44973961295970083
qzhrjzrpl2wx,,,,,,,,,,,,statuspage,User DMs erroneously marked as disabled,resolved,none,2025-06-12T14:31:48.870-07:00,2025-06-12T15:34:08.421-07:00,2025-06-12T15:34:08.406-07:00,2025-06-12T14:31:48.864-07:00,,,62.3257,0.2,2025-06-12 14:31:48.864000-07:00,2.0079402777777777,0.4980227803920131,0.416130937039919
fd2jxq50vrhf,,,,,,,,,,,,statuspage,"Errors related to payments, subscriptions",resolved,major,2025-06-15T10:14:25.487-07:00,2025-06-15T13:28:19.932-07:00,2025-06-15T13:28:19.918-07:00,2025-06-15T10:14:25.482-07:00,"API, Payments",,193.90726666666663,0.7,2025-06-15 10:14:25.482000-07:00,67.71017166666667,0.014768829784141492,0.5289070064484652
pswlvh1f1z0x,,,,,,,,,,,,statuspage,Logs Monitors - Delayed Evaluations,resolved,major,2025-06-24T17:16:51.478-04:00,2025-06-24T17:48:34.020-04:00,2025-06-24T17:48:33.631-04:00,2025-06-24T17:16:51.473-04:00,Monitors,,31.70263333333333,0.7,2025-06-24 17:16:51.473000-04:00,220.04055305555556,0.004544616826824287,0.34983998983023734
4cbf1s4tjh2w,,,,,,,,,,,,statuspage,Go Live Streams failing to start,resolved,none,2025-06-27T16:46:47.986-07:00,2025-06-27T17:42:23.368-07:00,2025-06-27T17:42:23.354-07:00,2025-06-27T16:46:47.979-07:00,,,55.58958333333333,0.2,2025-06-27 16:46:47.979000-07:00,74.49902944444445,0.013422993661222416,0.40484901081776664
08p8pf5cq2yb,,,,,,,,,,,,statuspage,Issues connecting to discord.com in certain regions,resolved,minor,2025-06-30T10:28:06.364-07:00,2025-06-30T12:42:03.966-07:00,2025-06-30T12:42:03.949-07:00,2025-06-30T10:28:06.358-07:00,Marketing Site,,133.95985000000002,0.4,2025-06-30 10:28:06.358000-07:00,65.68843861111111,0.015223379047265881,0.49203700709356074
d6d8qmycwvhs,,,,,,,,,,,,statuspage,Monitors - Delayed Evaluation of logs monitors,resolved,major,2025-07-07T10:39:09.258-04:00,2025-07-07T13:07:57.956-04:00,2025-07-07T13:07:57.629-04:00,2025-07-07T10:39:09.253-04:00,Monitors,,148.80626666666666,0.7,2025-07-07 10:39:09.253000-04:00,165.1841375,0.006053850055668935,0.5025063166771223
sx9l18r4j19k,,,,,,,,,,,,statuspage,Increased API Latency,resolved,none,2025-07-09T10:50:42.958-07:00,2025-07-09T11:07:50.425-07:00,2025-07-09T11:07:50.410-07:00,2025-07-09T10:50:42.953-07:00,API,,17.124283333333334,0.2,2025-07-09 10:50:42.953000-07:00,51.19269444444445,0.019534037245982905,0.290634478512049
9cnzff9q1hjp,,,,,,,,,,,,statuspage,Degraded Web Application Performance & Monitor Evaluations,resolved,none,2025-07-09T16:46:31.893-04:00,2025-07-09T17:46:35.673-04:00,2025-07-09T17:46:32.507-04:00,2025-07-09T16:46:31.888-04:00,"Cloud Cost Management, Monitors, Web Application",,60.01031666666667,0.2,2025-07-09 16:46:31.888000-04:00,2.930259722222222,0.34126667763143864,0.4123944203931178
d0d5995s1bj8,,,,,,,,,,,,statuspage,Google SSO login errors,resolved,major,2025-07-18T11:30:46.875-04:00,2025-07-18T12:09:13.323-04:00,2025-07-18T12:09:12.962-04:00,2025-07-18T11:30:46.870-04:00,Web Application,,38.43486666666667,0.7,2025-07-18 11:30:46.870000-04:00,210.737495,0.004745240043780533,0.36861821117961546
fmwkmvn25j6t,,,,,,,,,,,,statuspage,We're investigating an issue where threads in a small number of servers are unavailable.,resolved,none,2025-07-30T11:09:14.739-07:00,2025-08-04T07:10:11.336-07:00,2025-08-04T07:10:11.320-07:00,2025-07-30T11:09:14.732-07:00,,,6960.943133333333,0.2,2025-07-30 11:09:14.732000-07:00,290.64107277777777,0.003440669931619036,0.8875981264555567
0yry6dn7wjft,,,,,,,,,,,,statuspage,Elevated payment and subscription processing errors,resolved,critical,2025-08-04T02:10:01.832-07:00,2025-08-04T05:11:31.868-07:00,2025-08-04T05:11:31.851-07:00,2025-08-04T02:10:01.827-07:00,Payments,,181.5004,0.9,2025-08-04 02:10:01.827000-07:00,111.01308194444444,0.009007947374170204,0.5223092135936777
r24qdfqp0t7w,,,,,,,,,,,,statuspage,Degraded Web Application Degraded,resolved,minor,2025-08-05T12:38:40.558-04:00,2025-08-05T13:36:10.247-04:00,2025-08-05T13:36:09.835-04:00,2025-08-05T12:38:40.553-04:00,Web Application,,57.48803333333333,0.4,2025-08-05 12:38:40.553000-04:00,31.477423888888886,0.0317688005069877,0.40815909064461986
kgygwd0cp1td,,,,,,,,,,,,statuspage,We are currently investigating issues with payments and subscription processing.,resolved,none,2025-08-07T02:59:03.655-07:00,2025-08-07T05:04:36.726-07:00,2025-08-07T05:04:36.708-07:00,2025-08-07T02:59:03.650-07:00,Payments,,125.55096666666668,0.2,2025-08-07 02:59:03.650000-07:00,41.33974916666667,0.02418979360441612,0.4855835983132191
0fz29t5wggc0,,,,,,,,,,,,statuspage,We are currently investigating issues with payments and subscription processing.,resolved,none,2025-08-07T07:04:56.188-07:00,2025-08-07T12:07:05.903-07:00,2025-08-07T12:07:05.887-07:00,2025-08-07T07:04:56.181-07:00,,,302.16176666666667,0.2,2025-08-07 07:04:56.181000-07:00,4.097925277777778,0.24402592341612434,0.5732198992809219
btl2tm8vv4b6,,,,,,,,,,,,statuspage,Data Irregularities in the US and EU Region,resolved,minor,2025-08-07T15:00:43.457Z,2025-08-07T15:42:24.422Z,2025-08-07T15:42:24.406Z,2025-08-07T15:00:43.452Z,"Dashboards : US, Dashboards : Europe",,41.682566666666666,0.4,2025-08-07 15:00:43.452000+00:00,0.9297975,1.0755029993089893,0.3765570664990867
js2f68mctrtc,,,,,,,,,,,,statuspage,Voice is Down,resolved,none,2025-08-07T15:25:45.936-07:00,2025-08-07T17:20:26.168-07:00,2025-08-07T17:20:26.150-07:00,2025-08-07T15:25:45.913-07:00,"Atlanta, Brazil, Rotterdam, Hong Kong, India, Japan, Russia, Singapore, South Africa, South Korea, Sydney, US Central, US East, US South, US West",,114.67061666666667,0.2,2025-08-07 15:25:45.913000-07:00,7.417350277777778,0.13481903409577117,0.4765655379702595
shn3xdb3wtrh,,,,,,,,,,,,statuspage,Shop Errors,resolved,none,2025-08-08T17:37:44.673-07:00,2025-08-08T18:02:11.543-07:00,2025-08-08T18:02:11.526-07:00,2025-08-08T17:37:44.667-07:00,,,24.44765,0.2,2025-08-08 17:37:44.667000-07:00,26.19965388888889,0.038168443149704884,0.32467805356123036
qnhh31d4f3wp,,,,,,,,,,,,statuspage,Android Captcha errors,resolved,minor,2025-08-13T14:22:10.239-07:00,2025-08-14T07:49:46.428-07:00,2025-08-14T07:43:44.718-07:00,2025-08-13T14:22:10.229-07:00,Android,,1041.5748166666667,0.4,2025-08-13 14:22:10.229000-07:00,116.74043388888889,0.008566012363392269,0.6971257398722439
ltwd38nhhvv3,,,,,,,,,,,,statuspage,Android Captcha errors,resolved,none,2025-08-14T07:59:11.178-07:00,2025-08-15T13:32:39.727-07:00,2025-08-15T13:32:15.000-07:00,2025-08-14T07:59:11.170-07:00,Android,,1773.0638333333334,0.2,2025-08-14 07:59:11.170000-07:00,17.616928055555555,0.05676358539051005,0.7504505022494493
kvsqxkhkt72v,,,,,,,,,,,,statuspage,Voice/Video Connection Issues,resolved,none,2025-08-15T21:07:23.393-07:00,2025-08-16T00:49:04.715-07:00,2025-08-16T00:49:04.700-07:00,2025-08-15T21:07:23.384-07:00,,,221.6886,0.2,2025-08-15 21:07:23.384000-07:00,37.136726111111116,0.02692752174782594,0.5422738722784424
tpft9rsmvvqm,,,,,,,,,,,,statuspage,Push notifications for muted conversations,resolved,none,2025-08-15T21:58:15.047-07:00,2025-08-16T19:19:35.144-07:00,2025-08-16T19:19:35.129-07:00,2025-08-15T21:58:15.037-07:00,,,1281.3348666666668,0.2,2025-08-15 21:58:15.037000-07:00,0.8476813888888888,1.179688516354907,0.7178896061676332
339rp4p1xsw7,,,,,,,,,,,,statuspage,Duplicate Logs in Aggregated Queries,resolved,minor,2025-08-21T17:57:23.985-04:00,2025-08-21T19:40:27.863-04:00,2025-08-21T19:40:27.532-04:00,2025-08-21T17:57:23.980-04:00,"Log Management, RUM",,103.0592,0.4,2025-08-21 17:57:23.980000-04:00,136.9858175,0.007300025785516081,0.4659536728576796
z7zv7xs3spph,,,,,,,,,,,,statuspage,Partial metrics drop from Datadog Agent in the westus2 azure region to Datadog us1 datacenter,resolved,minor,2025-08-27T13:58:35.346-04:00,2025-08-27T16:53:20.442-04:00,2025-08-27T16:53:20.074-04:00,2025-08-27T13:58:35.341-04:00,Metrics and Infra Monitoring,,174.74555,0.4,2025-08-27 13:58:35.341000-04:00,140.0198225,0.007141845933992667,0.5185258624179663
8jvrf6155dpc,,,,,,,,,,,,statuspage,Server Unavailability,resolved,none,2025-08-27T14:17:26.548-07:00,2025-08-27T14:39:01.884-07:00,2025-08-27T14:39:01.865-07:00,2025-08-27T14:17:26.537-07:00,,,21.5888,0.2,2025-08-27 14:17:26.537000-07:00,3.3142211111111113,0.30173001935430444,0.31272373676089316
wxc9264wls8w,,,,,,,,,,,,statuspage,Pagerduty Monitor Notifications Delayed,resolved,none,2025-08-28T00:39:32.240-04:00,2025-08-28T05:05:51.337-04:00,2025-08-28T05:05:51.029-04:00,2025-08-28T00:39:32.234-04:00,Monitors,,266.31325,0.2,2025-08-28 00:39:32.234000-04:00,7.368249166666667,0.13571745164698218,0.5605958711601688
pl206p3t3f8x,,,,,,,,,,,,statuspage,Periodic network interruption communicating with multiple Azure regions,resolved,minor,2025-08-28T15:30:06.866-04:00,2025-08-30T14:58:53.584-04:00,2025-08-30T14:58:52.874-04:00,2025-08-28T15:30:06.858-04:00,"APM, Log Management, Metrics and Infra Monitoring, Monitors",,2848.7669333333333,0.4,2025-08-28 15:30:06.858000-04:00,14.842951111111113,0.06737204700832179,0.7979956759231375
qw2zcbx56cg8,,,,,,,,,,,,statuspage,Pop up to sign in On Microsoft Office Files,resolved,minor,2025-08-29T19:17:03.447Z,2025-08-30T10:01:05.359Z,2025-08-30T10:01:05.343Z,2025-08-29T19:17:03.442Z,Desktop Application,,884.0316833333333,0.4,2025-08-29 19:17:03.442000+00:00,23.782384444444446,0.042047928471427916,0.6806918011170704
kj58wct508y0,,,,,,,,,,,,statuspage,API availability issue,resolved,major,2025-08-30T05:13:57.189-07:00,2025-08-30T06:32:22.203-07:00,2025-08-30T06:32:22.186-07:00,2025-08-30T05:13:57.184-07:00,API,,78.4167,0.7,2025-08-30 05:13:57.184000-07:00,16.948261666666667,0.0590031013013429,0.4388437334667245
g3qww9gy21d6,,,,,,,,,,,,statuspage,Metrics Delay for Some GCP and AWS EU Accounts,resolved,minor,2025-09-02T11:49:10.046Z,2025-09-02T13:15:37.179Z,2025-09-02T13:15:37.164Z,2025-09-02T11:49:10.036Z,Metric API : Europe,,86.45213333333332,0.4,2025-09-02 11:49:10.036000+00:00,71.58690333333334,0.01396903558383654,0.4485122724925953
5x2hj7pd5vyl,,,,,,,,,,,,statuspage,Dropbox.com is not working for some users,resolved,minor,2025-09-02T13:16:25.560Z,2025-09-02T13:48:56.733Z,2025-09-02T13:48:54.657Z,2025-09-02T13:16:25.555Z,Website,,32.485033333333334,0.4,2025-09-02 13:16:25.555000+00:00,1.4543108333333334,0.6876109130728013,0.35221170624962767
0mpr69w0zh2b,,,,,,,,,,,,statuspage,Delayed RUM data,resolved,minor,2025-09-02T10:13:08.462-04:00,2025-09-02T11:16:30.340-04:00,2025-09-02T11:16:30.004-04:00,2025-09-02T10:13:08.457-04:00,RUM,,63.359116666666665,0.4,2025-09-02 10:13:08.457000-04:00,0.9452505555555556,1.0579205630958517,0.41775475165848497
7dlr9zdj9vcm,,,,,,,,,,,,statuspage,Delayed Monitors Notifications,resolved,minor,2025-09-05T12:11:53.183-04:00,2025-09-05T12:37:00.709-04:00,2025-09-05T12:37:00.247-04:00,2025-09-05T12:11:53.178-04:00,Monitors,,25.117816666666663,0.4,2025-09-05 12:11:53.178000-04:00,73.97908916666667,0.013517333225705322,0.3272856422198806
gdjlc306mcvt,,,,,,,,,,,,statuspage,APM and Browser Summary Page Irregularities in US Region,resolved,minor,2025-09-08T14:21:51.151Z,2025-09-08T14:53:19.061Z,2025-09-08T14:41:47.986Z,2025-09-08T14:21:51.146Z,"APM Agent : US, APM : US, Browser Agent : US, Browser : US",,19.947333333333333,0.4,2025-09-08 14:21:51.146000+00:00,70.16610222222222,0.014251896119766095,0.3051557756547182
9bm86bnmfhfr,,,,,,,,,,,,statuspage,Guilds Unavailability,resolved,critical,2025-09-08T14:24:33.347-07:00,2025-09-08T16:56:08.223-07:00,2025-09-08T16:56:08.204-07:00,2025-09-08T14:24:33.339-07:00,"API, Gateway",,151.58108333333334,0.9,2025-09-08 14:24:33.339000-07:00,7.045053611111111,0.14194356142625364,0.5043474007689552
hx304k6z711l,,,,,,,,,,,,statuspage,Synthetics Irregularities - US Region,resolved,minor,2025-09-09T12:52:57.245Z,2025-09-09T15:15:13.869Z,2025-09-09T15:15:13.850Z,2025-09-09T12:52:57.235Z,Synthetics : US,,142.27691666666666,0.4,2025-09-09 12:52:57.235000+00:00,15.473304444444445,0.06462743647230706,0.4980359651702814
tz244yxksqj3,,,,,,,,,,,,statuspage,Delayed Metrics,resolved,minor,2025-09-17T11:25:07.540-04:00,2025-09-17T12:08:01.278-04:00,2025-09-17T12:08:00.816-04:00,2025-09-17T11:25:07.533-04:00,"APM, Metrics and Infra Monitoring",,42.88805,0.4,2025-09-17 11:25:07.533000-04:00,194.53619388888887,0.005140431608172406,0.379350957966331
6f8k1c5tp7xr,,,,,,,,,,,,statuspage,[SSO] Login Errors from Google SSO,resolved,major,2025-09-18T11:11:40.000-04:00,2025-09-18T12:24:53.919-04:00,2025-09-18T12:24:53.594-04:00,2025-09-18T11:11:40.000-04:00,Web Application,,73.22656666666667,0.7,2025-09-18 11:11:40-04:00,23.77568527777778,0.04205977612492464,0.43206386891639403
j26kng7dqvrb,,,,,,,,,,,,statuspage,Dropbox is not working as expected for some users.,resolved,minor,2025-09-23T18:55:17.493Z,2025-09-23T19:17:29.929Z,2025-09-23T19:17:29.502Z,2025-09-23T18:55:17.488Z,"Website, Desktop Application, Dash, DocSend",,22.200233333333333,0.4,2025-09-23 18:55:17.488000+00:00,123.72708,0.008082305021665426,0.3154029310626426
vz7t1hh4lcf6,,,,,,,,,,,,statuspage,Data Irregularities in the EU region,resolved,none,2025-09-25T16:15:38.649Z,2025-09-25T16:15:38.688Z,2025-09-25T16:15:38.680Z,2025-09-25T16:15:38.645Z,,,0.0005833333333333,0.2,2025-09-25 16:15:38.645000+00:00,45.33921027777778,0.022055964227725697,0.0695322407169597
3hl7gtxjgmjf,,,,,,,,,,,,statuspage,Delays in data and alerts in EU/US,resolved,none,2025-09-26T22:42:22.977Z,2025-09-26T22:42:23.025Z,2025-09-26T22:42:23.016Z,2025-09-26T22:42:22.973Z,,,0.0007166666666666,0.2,2025-09-26 22:42:22.973000+00:00,30.445646666666665,0.032845418294065905,0.0695322407169597
8txdt4wws1cl,,,,,,,,,,,,statuspage,Leave Server Issues,resolved,none,2025-09-27T15:09:05.375-07:00,2025-09-27T15:42:05.174-07:00,2025-09-27T15:42:05.158-07:00,2025-09-27T15:09:05.368-07:00,,,32.9965,0.2,2025-09-27 15:09:05.368000-07:00,23.445109722222224,0.042652818086500975,0.35373236396233265
7sndd8tqsgmh,,,,,,,,,,,,statuspage,"Host Tags, Service Checks, and Datadog Events Delayed Evaluation",resolved,minor,2025-09-29T14:17:49.310-04:00,2025-09-29T15:43:49.704-04:00,2025-09-29T15:43:49.299-04:00,2025-09-29T14:17:49.305-04:00,"Metrics and Infra Monitoring, Monitors",,85.9999,0.4,2025-09-29 14:17:49.305000-04:00,44.145538055555555,0.022652345945847037,0.4479921827758172
